0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,0.3921056112240662,0.0
0.0,0.3767309299596257,0.0
0.0,0.3619590985836253,0.0
0.0,0.34776647901331437,0.0
0.0,0.33413036002844465,0.0
0.0,0.32102892092847096,0.0
0.0,0.3084411966147732,0.0
0.0,0.2963470440420245,0.0
0.0,0.28472710998501966,0.0
0.0,0.27356280006938466,0.0
0.0,0.2628362490166093,0.0
0.0,0.2525302920557887,0.0
0.0,0.24262843745632687,0.0
0.0,0.2331148401376479,0.0
0.0,0.2239742763136856,0.0
0.0,0.2151921191315767,0.0
0.0,0.20675431526557475,0.0
0.0,0.1986473624287296,0.0
0.0,0.19085828776634678,0.0
0.0,0.18337462709665134,0.0
0.0,0.1761844049654369,0.0
0.0,0.16927611548278326,0.0
0.0,0.16263870391117688,0.0
0.0,0.15626154897557168,0.0
0.0,0.15013444586708213,0.0
0.0,0.14424758991311126,0.0
0.0,0.13859156088778196,0.0
0.0,0.13315730793756517,0.0
0.0,0.1279361350979826,0.0
0.0,0.12291968737820778,0.0
0.0,0.11809993739129758,0.0
0.0,0.11346917250865994,0.0
0.0,0.10901998251820214,0.0
0.0,0.10474524776640996,0.0
0.0,0.10063812776538267,0.0
0.0,0.09669205024659243,0.0
0.0,0.0929007006438521,0.0
0.0,0.08925801198866165,0.0
0.0,0.0857581552017638,0.0
0.0,0.08239552976537319,0.0
0.0,0.07916475476115266,0.0
0.0,0.07606066025959554,0.0
0.0,0.07307827904703512,0.0
0.0,0.07021283867704267,0.0
0.0,0.06745975383349466,0.0
0.0,0.06481461899308834,0.0
0.0,0.062273201375564274,0.0
0.0,0.05983143417035461,0.0
0.0,0.057485410028818185,0.0
0.0,0.05523137481164886,0.0
0.0,0.053065721581451404,0.0
0.0,0.050984984830871896,0.0
0.0,0.04898583493704636,0.0
0.0,0.0470650728334936,0.0
0.0,0.04521962489092606,0.0
0.0,0.04344653799878705,0.0
0.0,0.041742974839643586,0.0
0.0,0.040106209348872955,0.0
0.0,0.03853362235237756,0.0
0.0,0.03702269737534739,0.0
0.0,0.03557101661536324,0.0
0.0,0.034176257073396867,0.0
0.0,0.032836186836516755,0.0
0.0,0.031548661506351126,0.0
0.0,0.030311620767592886,0.0
0.0,0.029123085091055413,0.0
0.0,0.027981152566003416,0.0
0.0,0.026883995856689845,0.0
0.0,0.02582985927822872,0.0
0.0,0.024817055987124626,0.0
0.0,0.023843965281963107,0.0
0.0,0.02290903000994253,0.0
0.0,0.022010754075097276,0.0
0.0,0.021147700044224907,0.0
0.0,0.020318486846686266,0.0
0.0,0.019521787564397715,0.0
0.0,0.018756327308479013,0.0
0.0,0.01802088117915903,0.0
0.0,0.017314272305674696,0.0
0.0,0.016635369963026614,0.0
0.0,0.01598308776257775,0.0
0.0,0.015356381913599762,0.0
0.0,0.014754249552985068,0.0
0.0,0.01417572714045185,0.0
0.0,0.01361988891667397,0.0
0.0,0.013085845421868468,0.0
0.0,0.012572742072470094,0.0
0.0,0.012079757793615213,0.0
0.0,0.011606103705246801,0.0
0.0,0.011151021859737984,0.0
0.0,0.010713784029014085,0.0
0.0,0.010293690539232283,0.0
0.0,0.00989006915115415,0.0
0.0,0.009502273984419394,0.0
0.0,0.009129684483999447,0.0
0.0,0.008771704427176981,0.0
0.0,0.008427760969462317,0.0
0.0,0.008097303727919985,0.0
0.0,0.007779803900438571,0.0
0.0,0.007474753419534481,0.0
0.0,0.007181664139335535,0.0
0.0,0.0069000670544434,0.0
0.0,0.006629511549424851,0.0
0.0,0.006369564677730918,0.0
0.0,0.00611981046889,0.0
0.0,0.005879849262866344,0.0
0.0,0.00564929707051869,0.0
0.0,0.005427784959135697,0.0
0.0,0.005214958462064865,0.0
0.0,0.005010477011490248,0.0
0.0,0.00481401339345126,0.0
0.0,0.004625253224230509,0.0
0.0,0.004443894447272755,0.0
0.0,0.004269646849829951,0.0
0.0,0.004102231598558922,0.0
0.0,0.003941380793328495,0.0
0.0,0.0037868370385221277,0.0
0.0,0.0036383530311499784,0.0
0.0,0.0034956911651113512,0.0
0.0,0.0033586231509742234,0.0
0.0,0.0032269296506634328,0.0
0.0,0.003100399926472948,0.0
0.0,0.002978831503840565,0.0
0.0,0.002862029847345394,0.0
0.0,0.0027498080494096702,0.0
0.0,0.0026419865312067407,0.0
0.0,0.0025383927552966165,0.0
0.0,0.002438860949529245,0.0
0.0,0.002343231841773693,0.0
0.0,0.002251352405048746,0.0
0.0,0.0021630756126470784,0.0
0.0,0.002078260202861145,0.0
0.0,0.0019967704529343013,0.0
0.0,0.0019184759618754265,0.0
0.0,0.0018432514417895097,0.0
0.0,0.0017709765173902776,0.0
0.0,0.001701535533374048,0.0
0.0,0.00163481736934656,0.0
0.0,0.001570715262006629,0.0
0.0,0.0015091266343020791,0.0
0.0,0.0014499529312845688,0.0
0.0,0.0013930994624006398,0.0
0.0,0.0013384752499666236,0.0
0.0,0.0012859928835849306,0.0
0.0,0.00123556838026876,0.0
0.0,0.0011871210500513975,0.0
0.0,0.001140573366865047,0.0
0.0,0.0010958508444825785,0.0
0.0,0.0010528819173236665,0.0
0.0,0.0010115978259345893,0.0
0.0,0.0009719325069584281,0.0
0.0,0.0009338224874195973,0.0
0.0,0.0008972067831535368,0.0
0.0,0.0008620268012190347,0.0
0.0,0.0008282262461370155,0.0
0.0,0.0007957510298057603,0.0
0.0,0.0007645491849483998,0.0
0.0,0.0007345707819541815,0.0
0.0,0.0007057678489804358,0.0
0.0,0.0006780942951873909,0.0
1.0,0.39275711706104915,0.0
0.0,0.3773568898867854,0.0
0.0,0.3625605142704352,0.0
0.0,0.3483443128532252,0.0
0.0,0.3346855366789195,0.0
0.0,0.32156232879063423,0.0
0.0,0.3089536892550423,0.0
0.0,0.2968394415579981,0.0
0.0,0.28520020031780896,0.0
0.0,0.2740173402644873,0.0
0.0,0.2632729664353437,0.0
0.0,0.2529498855392275,0.0
0.0,0.24303157844359155,0.0
0.0,0.23350217374035495,0.0
0.0,0.22434642234826263,0.0
0.0,0.21554967311110104,0.0
0.0,0.20709784935272146,0.0
0.0,0.1989774263513539,0.0
0.0,0.19117540969716587,0.0
0.0,0.1836793144984335,0.0
0.0,0.17647714540305023,0.0
0.0,0.16955737740340351,0.0
0.0,0.16290893739390291,0.0
0.0,0.15652118645164806,0.0
0.0,0.15038390281188146,0.0
0.0,0.1444872655109834,0.0
0.0,0.13882183867083414,0.0
0.0,0.1333785563993953,0.0
0.0,0.12814870828334765,0.0
